,name,timestamp,status,vibration_frequency,vibration_amplitude,bearing_temperature,motor_temperature,belt_load,torque,noise_levels,current_and_voltage,hydraulic_pressure,belt_thickness,roller_condition
18641,Conveyor Belt 4,2026-02-25 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.633249999999978,93.5030000000006
18642,Conveyor Belt 4,2026-02-25 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.633249999999978,93.5030000000006
18643,Conveyor Belt 4,2026-02-25 04:45:00,Running,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.632999999999978,93.4300000000006
18644,Conveyor Belt 4,2026-02-25 05:00:00,Running,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.632749999999977,93.35700000000061
18645,Conveyor Belt 4,2026-02-25 05:15:00,Running,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.632499999999977,93.28400000000062
18646,Conveyor Belt 4,2026-02-25 05:30:00,Running,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.632249999999977,93.21100000000062
18647,Conveyor Belt 4,2026-02-25 05:45:00,Running,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.631999999999977,93.13800000000063
18648,Conveyor Belt 4,2026-02-25 06:00:00,Running,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.631749999999977,93.06500000000064
18649,Conveyor Belt 4,2026-02-25 06:15:00,Running,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.631499999999977,92.99200000000064
18650,Conveyor Belt 4,2026-02-25 06:30:00,Running,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.631249999999977,92.91900000000065
18651,Conveyor Belt 4,2026-02-25 06:45:00,Running,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378.0,1.630999999999977,92.84600000000066
18652,Conveyor Belt 4,2026-02-25 07:00:00,Running,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.630749999999977,92.77300000000066
18653,Conveyor Belt 4,2026-02-25 07:15:00,Running,1499.35,0.05,62.445,81.725,1.12,281.15,61.96,14.6,379.75,1.630499999999977,92.70000000000067
18654,Conveyor Belt 4,2026-02-25 07:30:00,Running,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.630249999999977,92.62700000000068
18655,Conveyor Belt 4,2026-02-25 07:45:00,Running,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.629999999999977,92.55400000000068
18656,Conveyor Belt 4,2026-02-25 08:00:00,Running,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.629749999999976,92.48100000000069
18657,Conveyor Belt 4,2026-02-25 08:15:00,Running,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.629499999999976,92.4080000000007
18658,Conveyor Belt 4,2026-02-25 08:30:00,Running,1493.95,0.04,64.012,82.917,1.15,308.74,62.64,14.76,383.19,1.629249999999976,92.3350000000007
18659,Conveyor Belt 4,2026-02-25 08:45:00,Running,1494.47,0.06,63.926,83.494,1.38,292.21,55.35,15.88,379.49,1.628999999999976,92.26200000000071
18660,Conveyor Belt 4,2026-02-25 09:00:00,Running,1493.22,0.06,64.396,83.138,1.34,313.87,59.02,15.69,377.59,1.628749999999976,92.18900000000072
18661,Conveyor Belt 4,2026-02-25 09:15:00,Running,1503.72,0.05,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.628499999999976,92.11600000000072
18662,Conveyor Belt 4,2026-02-25 09:30:00,Running,1505.51,0.05,64.5,84.429,1.07,299.11,58.27,14.35,378.09,1.628249999999976,92.04300000000073
18663,Conveyor Belt 4,2026-02-25 09:45:00,Running,1492.6,0.05,64.762,83.739,1.36,282.03,62.16,15.78,378.69,1.627999999999976,91.97000000000074
18664,Conveyor Belt 4,2026-02-25 10:00:00,Running,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.627749999999976,91.89700000000074
18665,Conveyor Belt 4,2026-02-25 10:15:00,Running,1500.92,0.04,64.565,84.199,1.16,289.06,55.82,14.78,383.06,1.627499999999976,91.82400000000075
18666,Conveyor Belt 4,2026-02-25 10:30:00,Running,1496.76,0.06,65.442,85.319,1.28,293.02,59.74,15.42,381.32,1.627249999999976,91.75100000000076
18667,Conveyor Belt 4,2026-02-25 10:45:00,Running,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.626999999999976,91.67800000000076
18668,Conveyor Belt 4,2026-02-25 11:00:00,Running,1506.8,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.626749999999975,91.60500000000077
18669,Conveyor Belt 4,2026-02-25 11:15:00,Running,1500.1,0.06,65.535,85.066,1.07,295.16,63.05,14.34,384.82,1.626499999999975,91.53200000000078
18670,Conveyor Belt 4,2026-02-25 11:30:00,Running,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.626249999999975,91.45900000000078
18671,Conveyor Belt 4,2026-02-25 11:45:00,Running,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.625999999999975,91.38600000000079
18672,Conveyor Belt 4,2026-02-25 12:00:00,Running,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.625749999999975,91.3130000000008
18673,Conveyor Belt 4,2026-02-25 12:15:00,Running,1503.77,0.04,66.892,86.808,1.16,319.71,56.59,14.8,383.99,1.625499999999975,91.2400000000008
18674,Conveyor Belt 4,2026-02-25 12:30:00,Running,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.625249999999975,91.16700000000081
18675,Conveyor Belt 4,2026-02-25 12:45:00,Running,1493.63,0.06,67.242,86.332,1.23,283.52,60.38,15.16,384.93,1.624999999999975,91.09400000000082
18676,Conveyor Belt 4,2026-02-25 13:00:00,Running,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.624749999999975,91.02100000000083
18677,Conveyor Belt 4,2026-02-25 13:15:00,Running,1499.64,0.06,67.635,87.277,1.1,281.69,59.44,14.49,375.65,1.624499999999975,90.94800000000083
18678,Conveyor Belt 4,2026-02-25 13:30:00,Running,1507.24,0.05,67.608,87.434,1.23,317.22,61.02,15.16,375.06,1.624249999999975,90.87500000000084
18679,Conveyor Belt 4,2026-02-25 13:45:00,Running,1494.41,0.05,68.421,87.915,1.27,315.24,64.49,15.35,378.02,1.623999999999975,90.80200000000085
18680,Conveyor Belt 4,2026-02-25 14:00:00,Running,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16.0,377.9,1.623749999999974,90.72900000000085
18681,Conveyor Belt 4,2026-02-25 14:15:00,Running,1507.02,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.623499999999974,90.65600000000086
18682,Conveyor Belt 4,2026-02-25 14:30:00,Running,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.623249999999974,90.58300000000087
18683,Conveyor Belt 4,2026-02-25 14:45:00,Running,1498.66,0.05,68.584,88.478,1.05,285.63,56.17,14.23,375.54,1.622999999999974,90.51000000000087
18684,Conveyor Belt 4,2026-02-25 15:00:00,Running,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.622749999999974,90.43700000000088
18685,Conveyor Belt 4,2026-02-25 15:15:00,Running,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.622499999999974,90.36400000000089
18686,Conveyor Belt 4,2026-02-25 15:30:00,Running,1496.82,0.05,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.622249999999974,90.29100000000089
18687,Conveyor Belt 4,2026-02-25 15:45:00,Running,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.621999999999974,90.2180000000009
18688,Conveyor Belt 4,2026-02-25 16:00:00,Running,1501.02,0.06,69.519,89.073,1.05,303.39,58.06,14.24,383.39,1.621749999999974,90.1450000000009
18689,Conveyor Belt 4,2026-02-25 16:15:00,Running,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.621499999999974,90.07200000000091
18690,Conveyor Belt 4,2026-02-25 16:30:00,Running,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.621249999999974,89.99900000000092
18691,Conveyor Belt 4,2026-02-25 16:45:00,Running,1499.29,0.06,70.686,90.588,1.08,299.84,62.79,14.38,378.19,1.620999999999974,89.92600000000093
18692,Conveyor Belt 4,2026-02-25 17:00:00,Running,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.620749999999973,89.85300000000093
18693,Conveyor Belt 4,2026-02-25 17:15:00,Running,1509.66,0.05,71.315,90.858,1.18,311.51,63.59,14.91,383.9,1.620499999999973,89.78000000000094
18694,Conveyor Belt 4,2026-02-25 17:30:00,Running,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.62026999999997,89.70700000000095
18695,Conveyor Belt 4,2026-02-25 17:45:00,Running,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.619999999999973,89.63400000000095
18696,Conveyor Belt 4,2026-02-25 18:00:00,Running,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.619749999999973,89.56100000000096
18697,Conveyor Belt 4,2026-02-25 18:15:00,Running,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.619499999999973,89.48800000000097
18698,Conveyor Belt 4,2026-02-25 18:30:00,Running,1496.13,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.619249999999973,89.41500000000097
18699,Conveyor Belt 4,2026-02-25 18:45:00,Running,1501.45,0.04,72.659,91.338,1.3,317.62,57.98,15.49,376.91,1.618999999999973,89.34200000000098
18700,Conveyor Belt 4,2026-02-25 19:00:00,Running,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.618749999999973,89.26900000000099
18701,Conveyor Belt 4,2026-02-25 19:15:00,Running,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.618499999999973,89.19600000000099
18702,Conveyor Belt 4,2026-02-25 19:30:00,Running,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.618249999999973,89.123000000001
18703,Conveyor Belt 4,2026-02-25 19:45:00,Running,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.617999999999973,89.050000000001
18704,Conveyor Belt 4,2026-02-25 20:00:00,Running,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.617749999999972,88.97700000000101
18705,Conveyor Belt 4,2026-02-25 20:15:00,Running,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.617499999999972,88.90400000000102
18706,Conveyor Belt 4,2026-02-25 20:30:00,Running,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.617249999999972,88.83100000000103
18707,Conveyor Belt 4,2026-02-25 20:45:00,Running,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.616999999999972,88.75800000000103
18708,Conveyor Belt 4,2026-02-25 21:00:00,Running,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.616749999999972,88.68500000000104
18709,Conveyor Belt 4,2026-02-25 21:15:00,Running,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.616499999999972,88.61200000000105
18710,Conveyor Belt 4,2026-02-25 21:30:00,Running,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.616249999999972,88.53900000000105
18711,Conveyor Belt 4,2026-02-25 21:45:00,Running,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.615999999999972,88.46600000000106
18712,Conveyor Belt 4,2026-02-25 22:00:00,Running,1490.69,0.05,75.089,94.3,1.16,311.37,65.0,14.79,379.97,1.615749999999972,88.39300000000107
18713,Conveyor Belt 4,2026-02-25 22:15:00,Running,1499.56,0.04,75.342,94.554,1.29,306.51,64.62,15.46,380.23,1.615499999999972,88.32000000000107
18714,Conveyor Belt 4,2026-02-25 22:30:00,Running,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.615249999999972,88.24700000000108
18715,Conveyor Belt 4,2026-02-25 22:45:00,Running,1506.74,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,1.614999999999972,88.17400000000109
18716,Conveyor Belt 4,2026-02-25 23:00:00,Running,1502.84,0.05,76.119,95.287,1.39,305.42,62.72,15.93,377.0,1.614749999999971,88.1010000000011
18717,Conveyor Belt 4,2026-02-25 23:15:00,Running,1503.36,0.05,75.889,95.888,1.06,312.37,64.7,14.28,377.08,1.614499999999971,88.0280000000011
18718,Conveyor Belt 4,2026-02-25 23:30:00,Running,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.614249999999971,87.9550000000011
18719,Conveyor Belt 4,2026-02-25 23:45:00,Running,1495.26,0.05,76.106,95.848,1.3,297.35,58.84,15.49,376.62,1.613999999999971,87.88200000000111
18720,Conveyor Belt 4,2026-02-26 00:00:00,Running,1490.82,0.04,77.13,96.902,1.36,318.07,55.12,15.79,382.09,1.613749999999971,87.80900000000112
18721,Conveyor Belt 4,2026-02-26 00:15:00,Running,1498.37,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.613499999999971,87.73600000000113
18722,Conveyor Belt 4,2026-02-26 00:30:00,Running,1503.22,0.06,77.307,96.755,1.21,314.38,58.2,15.03,384.2,1.613249999999971,87.66300000000113
18723,Conveyor Belt 4,2026-02-26 00:45:00,Running,1508.11,0.04,77.474,97.661,1.29,311.84,56.16,15.43,379.79,1.612999999999971,87.59000000000114
18724,Conveyor Belt 4,2026-02-26 01:00:00,Running,1498.13,0.06,77.785,97.471,1.07,317.14,55.39,14.35,383.95,1.612749999999971,87.51700000000115
18725,Conveyor Belt 4,2026-02-26 01:15:00,Running,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.612499999999971,87.44400000000115
18726,Conveyor Belt 4,2026-02-26 01:30:00,Running,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.612249999999971,87.37100000000116
18727,Conveyor Belt 4,2026-02-26 01:45:00,Running,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.611999999999971,87.29800000000117
18728,Conveyor Belt 4,2026-02-26 02:00:00,Running,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.61174999999997,87.22500000000117
18729,Conveyor Belt 4,2026-02-26 02:15:00,Running,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.61149999999997,87.15200000000118
18730,Conveyor Belt 4,2026-02-26 02:30:00,Running,1507.39,0.05,78.848,98.676,1.18,312.55,61.44,14.89,383.94,1.61124999999997,87.07900000000119
18731,Conveyor Belt 4,2026-02-26 02:45:00,Running,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.61099999999997,87.0060000000012
18732,Conveyor Belt 4,2026-02-26 03:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18733,Conveyor Belt 4,2026-02-26 03:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18734,Conveyor Belt 4,2026-02-26 03:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18735,Conveyor Belt 4,2026-02-26 03:45:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18736,Conveyor Belt 4,2026-02-26 04:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18737,Conveyor Belt 4,2026-02-26 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18738,Conveyor Belt 4,2026-02-26 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.61099999999997,87.0060000000012
18739,Conveyor Belt 4,2026-02-26 04:45:00,Running,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.61074999999997,86.9330000000012
18740,Conveyor Belt 4,2026-02-26 05:00:00,Running,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.61049999999997,86.86000000000121
18741,Conveyor Belt 4,2026-02-26 05:15:00,Running,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.61024999999997,86.78700000000121
18742,Conveyor Belt 4,2026-02-26 05:30:00,Running,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.60999999999997,86.71400000000122
18743,Conveyor Belt 4,2026-02-26 05:45:00,Running,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.60974999999997,86.64100000000123
18744,Conveyor Belt 4,2026-02-26 06:00:00,Running,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.60949999999997,86.56800000000123
18745,Conveyor Belt 4,2026-02-26 06:15:00,Running,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.60924999999997,86.49500000000124
18746,Conveyor Belt 4,2026-02-26 06:30:00,Running,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.60899999999997,86.42200000000125
18747,Conveyor Belt 4,2026-02-26 06:45:00,Running,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378.0,1.608749999999969,86.34900000000125
18748,Conveyor Belt 4,2026-02-26 07:00:00,Running,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.608499999999969,86.27600000000126
18749,Conveyor Belt 4,2026-02-26 07:15:00,Running,1499.35,0.05,62.445,81.725,1.12,281.15,61.96,14.6,379.75,1.608249999999969,86.20300000000127
18750,Conveyor Belt 4,2026-02-26 07:30:00,Running,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.607999999999969,86.13000000000127
18751,Conveyor Belt 4,2026-02-26 07:45:00,Running,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.607749999999969,86.05700000000128
18752,Conveyor Belt 4,2026-02-26 08:00:00,Running,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.607499999999969,85.98400000000129
18753,Conveyor Belt 4,2026-02-26 08:15:00,Running,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.607249999999969,85.9110000000013
18754,Conveyor Belt 4,2026-02-26 08:30:00,Running,1493.95,0.04,64.012,82.917,1.15,308.74,62.64,14.76,383.19,1.606999999999969,85.8380000000013
18755,Conveyor Belt 4,2026-02-26 08:45:00,Running,1494.47,0.06,63.926,83.494,1.38,292.21,55.35,15.88,379.49,1.606749999999969,85.76500000000131
18756,Conveyor Belt 4,2026-02-26 09:00:00,Running,1493.22,0.06,64.396,83.138,1.34,313.87,59.02,15.69,377.59,1.606499999999969,85.69200000000131
18757,Conveyor Belt 4,2026-02-26 09:15:00,Running,1503.72,0.05,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.606249999999969,85.61900000000132
18758,Conveyor Belt 4,2026-02-26 09:30:00,Running,1505.51,0.05,64.5,84.429,1.07,299.11,58.27,14.35,378.09,1.605999999999969,85.54600000000133
18759,Conveyor Belt 4,2026-02-26 09:45:00,Running,1492.6,0.05,64.762,83.739,1.36,282.03,62.16,15.78,378.69,1.605749999999968,85.47300000000133
18760,Conveyor Belt 4,2026-02-26 10:00:00,Running,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.605499999999968,85.40000000000134
18761,Conveyor Belt 4,2026-02-26 10:15:00,Running,1500.92,0.04,64.565,84.199,1.16,289.06,55.82,14.78,383.06,1.605249999999968,85.32700000000135
18762,Conveyor Belt 4,2026-02-26 10:30:00,Running,1496.76,0.06,65.442,85.319,1.28,293.02,59.74,15.42,381.32,1.604999999999968,85.25400000000135
18763,Conveyor Belt 4,2026-02-26 10:45:00,Running,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.604749999999968,85.18100000000136
18764,Conveyor Belt 4,2026-02-26 11:00:00,Running,1506.8,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.604499999999968,85.10800000000137
18765,Conveyor Belt 4,2026-02-26 11:15:00,Running,1500.1,0.06,65.535,85.066,1.07,295.16,63.05,14.34,384.82,1.604249999999968,85.03500000000138
18766,Conveyor Belt 4,2026-02-26 11:30:00,Running,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.603999999999968,84.96200000000138
18767,Conveyor Belt 4,2026-02-26 11:45:00,Running,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.603749999999968,84.88900000000139
18768,Conveyor Belt 4,2026-02-26 12:00:00,Running,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.603499999999968,84.8160000000014
18769,Conveyor Belt 4,2026-02-26 12:15:00,Running,1503.77,0.04,66.892,86.808,1.16,319.71,56.59,14.8,383.99,1.603249999999968,84.7430000000014
18770,Conveyor Belt 4,2026-02-26 12:30:00,Running,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.602999999999968,84.67000000000141
18771,Conveyor Belt 4,2026-02-26 12:45:00,Running,1493.63,0.06,67.242,86.332,1.23,283.52,60.38,15.16,384.93,1.602749999999967,84.59700000000142
18772,Conveyor Belt 4,2026-02-26 13:00:00,Running,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.602499999999967,84.52400000000142
18773,Conveyor Belt 4,2026-02-26 13:15:00,Running,1499.64,0.06,67.635,87.277,1.1,281.69,59.44,14.49,375.65,1.602249999999967,84.45100000000143
18774,Conveyor Belt 4,2026-02-26 13:30:00,Running,1507.24,0.05,67.608,87.434,1.23,317.22,61.02,15.16,375.06,1.601999999999967,84.37800000000144
18775,Conveyor Belt 4,2026-02-26 13:45:00,Running,1494.41,0.05,68.421,87.915,1.27,315.24,64.49,15.35,378.02,1.601749999999967,84.30500000000144
18776,Conveyor Belt 4,2026-02-26 14:00:00,Running,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16.0,377.9,1.601499999999967,84.23200000000145
18777,Conveyor Belt 4,2026-02-26 14:15:00,Running,1507.02,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.601249999999967,84.15900000000146
18778,Conveyor Belt 4,2026-02-26 14:30:00,Running,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.600999999999967,84.08600000000146
18779,Conveyor Belt 4,2026-02-26 14:45:00,Running,1498.66,0.05,68.584,88.478,1.05,285.63,56.17,14.23,375.54,1.600749999999967,84.01300000000147
18780,Conveyor Belt 4,2026-02-26 15:00:00,Running,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.600499999999967,83.94000000000148
18781,Conveyor Belt 4,2026-02-26 15:15:00,Running,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.600249999999967,83.86700000000148
18782,Conveyor Belt 4,2026-02-26 15:30:00,Running,1496.82,0.05,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.599999999999967,83.79400000000149
18783,Conveyor Belt 4,2026-02-26 15:45:00,Running,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.599749999999966,83.7210000000015
18784,Conveyor Belt 4,2026-02-26 16:00:00,Running,1501.02,0.06,69.519,89.073,1.05,303.39,58.06,14.24,383.39,1.599499999999966,83.6480000000015
18785,Conveyor Belt 4,2026-02-26 16:15:00,Running,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.599249999999966,83.57500000000151
18786,Conveyor Belt 4,2026-02-26 16:30:00,Running,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.598999999999966,83.50200000000152
18787,Conveyor Belt 4,2026-02-26 16:45:00,Running,1499.29,0.06,70.686,90.588,1.08,299.84,62.79,14.38,378.19,1.598749999999966,83.42900000000152
18788,Conveyor Belt 4,2026-02-26 17:00:00,Running,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.598499999999966,83.35600000000153
18789,Conveyor Belt 4,2026-02-26 17:15:00,Running,1509.66,0.05,71.315,90.858,1.18,311.51,63.59,14.91,383.9,1.598249999999966,83.28300000000154
18790,Conveyor Belt 4,2026-02-26 17:30:00,Running,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.597999999999966,83.21000000000154
18791,Conveyor Belt 4,2026-02-26 17:45:00,Running,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.597749999999966,83.13700000000155
18792,Conveyor Belt 4,2026-02-26 18:00:00,Running,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.597499999999966,83.06400000000156
18793,Conveyor Belt 4,2026-02-26 18:15:00,Running,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.597249999999966,82.99100000000156
18794,Conveyor Belt 4,2026-02-26 18:30:00,Running,1496.13,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.596999999999966,82.91800000000157
18795,Conveyor Belt 4,2026-02-26 18:45:00,Running,1501.45,0.04,72.659,91.338,1.3,317.62,57.98,15.49,376.91,1.596749999999965,82.84500000000158
18796,Conveyor Belt 4,2026-02-26 19:00:00,Running,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.596499999999965,82.77200000000158
18797,Conveyor Belt 4,2026-02-26 19:15:00,Running,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.596249999999965,82.69900000000159
18798,Conveyor Belt 4,2026-02-26 19:30:00,Running,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.595999999999965,82.6260000000016
18799,Conveyor Belt 4,2026-02-26 19:45:00,Running,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.595749999999965,82.5530000000016
18800,Conveyor Belt 4,2026-02-26 20:00:00,Running,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.595499999999965,82.48000000000161
18801,Conveyor Belt 4,2026-02-26 20:15:00,Running,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.595249999999965,82.40700000000162
18802,Conveyor Belt 4,2026-02-26 20:30:00,Running,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.594999999999965,82.33400000000162
18803,Conveyor Belt 4,2026-02-26 20:45:00,Running,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.594749999999965,82.26100000000163
18804,Conveyor Belt 4,2026-02-26 21:00:00,Running,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.594499999999965,82.18800000000164
18805,Conveyor Belt 4,2026-02-26 21:15:00,Running,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.594249999999965,82.11500000000164
18806,Conveyor Belt 4,2026-02-26 21:30:00,Running,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.593999999999965,82.04200000000165
18807,Conveyor Belt 4,2026-02-26 21:45:00,Running,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.593749999999964,81.96900000000166
